sample_ID,data_source,Strains,Medium,Temperature,pert_time,pert_time_unit,pert_id,perturbation_no_concentration,instrument,Yeast_cell_plate,protein_well,split_final,strain_role,chemical_role
C5117,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#35,Staurosporine,O,WAY_CP54,C5,val_strain_only,val,train
C5118,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#43,Wortmannin,O,WAY_CP54,C6,val_strain_only,val,train
C5120,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#11,Brefeldin A,O,WAY_CP54,C8,train,train,train
C5122,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#27,Nigericin,O,WAY_CP54,C10,train,train,train
C5124,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#43,Wortmannin,O,WAY_CP54,C12,train,train,train
C5125,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#4,"(1R, 2S, 5R) - (-) - Menthol",O,WAY_CP54,D1,val_strain_only,val,train
C5126,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#12,Clomiphene citrate,O,WAY_CP54,D2,val_strain_only,val,train
C5127,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#20,Geldanamycin,O,WAY_CP54,D3,val_strain_only,val,train
C5128,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#28,Nocodazole,O,WAY_CP54,D4,val_strain_only,val,train
C5129,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#36,Sulfometuron methyl,O,WAY_CP54,D5,val_both,val,val
C5130,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#44,Brefeldin A,O,WAY_CP54,D6,val_strain_only,val,train
C5131,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#4,"(1R, 2S, 5R) - (-) - Menthol",O,WAY_CP54,D7,train,train,train
C5132,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#12,Clomiphene citrate,O,WAY_CP54,D8,train,train,train
C5133,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#20,Geldanamycin,O,WAY_CP54,D9,train,train,train
C5134,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#28,Nocodazole,O,WAY_CP54,D10,train,train,train
C5135,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#36,Sulfometuron methyl,O,WAY_CP54,D11,val_chem_only,train,val
C5136,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#44,Brefeldin A,O,WAY_CP54,D12,train,train,train
C5138,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#13,Clotrimazole,O,WAY_CP54,E2,val_strain_only,val,train
C5139,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#21,Haloperidol,O,WAY_CP54,E3,val_strain_only,val,train
C5140,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#29,Nystatin dihydrate,O,WAY_CP54,E4,val_strain_only,val,train
C5142,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#45,Anisomycin,O,WAY_CP54,E6,val_strain_only,val,train
C5144,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#13,Clotrimazole,O,WAY_CP54,E8,train,train,train
C5145,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#21,Haloperidol,O,WAY_CP54,E9,train,train,train
C5146,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#29,Nystatin dihydrate,O,WAY_CP54,E10,train,train,train
C5148,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#45,Anisomycin,O,WAY_CP54,E12,train,train,train
C5149,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#6,1-10 Phenanthroline monohydrate,O,WAY_CP54,F1,val_strain_only,val,train
C5150,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#14,Cyclopiazonic acid,O,WAY_CP54,F2,val_strain_only,val,train
C5151,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#22,Harmine hydrochloride,O,WAY_CP54,F3,val_strain_only,val,train
C5152,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#30,Oligomycin,O,WAY_CP54,F4,val_strain_only,val,train
C5153,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#38,Trichostatin A,O,WAY_CP54,F5,val_strain_only,val,train
C5154,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP54,F6,val_strain_only,val,train
C5155,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#6,1-10 Phenanthroline monohydrate,O,WAY_CP54,F7,train,train,train
C5156,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#14,Cyclopiazonic acid,O,WAY_CP54,F8,train,train,train
C5157,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#22,Harmine hydrochloride,O,WAY_CP54,F9,train,train,train
C5158,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#30,Oligomycin,O,WAY_CP54,F10,train,train,train
C5159,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#38,Trichostatin A,O,WAY_CP54,F11,train,train,train
C5160,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP54,F12,train,train,train
C5161,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#7,4-Hydroxytamoxifen,O,WAY_CP54,G1,val_strain_only,val,train
C5162,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#15,Desipramine hydrochloride,O,WAY_CP54,G2,val_strain_only,val,train
C5163,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#23,Hoechst 33258,O,WAY_CP54,G3,val_strain_only,val,train
C5164,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#31,Parthenolide,O,WAY_CP54,G4,val_strain_only,val,train
C5165,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#39,Trifluoperazine dihydrochloride,O,WAY_CP54,G5,val_strain_only,val,train
C5167,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#7,4-Hydroxytamoxifen,O,WAY_CP54,G7,train,train,train
C5168,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#15,Desipramine hydrochloride,O,WAY_CP54,G8,val_time,train,train
C5170,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#31,Parthenolide,O,WAY_CP54,G10,train,train,train
C5171,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#39,Trifluoperazine dihydrochloride,O,WAY_CP54,G11,train,train,train
C5173,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#8,Amiodarone hydrochloride,O,WAY_CP54,H1,val_strain_only,val,train
C5176,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#32,Pentamidine isethionate,O,WAY_CP54,H4,val_both,val,val
C5177,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#40,Tunicamycin,O,WAY_CP54,H5,val_strain_only,val,train
C5178,WAYC,BAI,YNB+CSM+2% glucose,30,240,min,#48,Quality Control,O,WAY_CP54,H6,val_strain_only,val,train
C5179,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#8,Amiodarone hydrochloride,O,WAY_CP54,H7,train,train,train
C5182,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#32,Pentamidine isethionate,O,WAY_CP54,H10,val_chem_only,train,val
C5183,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#40,Tunicamycin,O,WAY_CP54,H11,train,train,train
C5184,WAYC,CEK,YNB+CSM+2% glucose,30,240,min,#48,Quality Control,O,WAY_CP54,H12,train,train,train
C5185,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#1,Water,O,WAY_CP55,A1,val_strain_only,val,train
C5186,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#9,Anisomycin,O,WAY_CP55,A2,val_strain_only,val,train
C5187,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#17,Dyclonine hydrochloride,O,WAY_CP55,A3,val_strain_only,val,train
C5188,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#25,LY 294002 hydrochloride,O,WAY_CP55,A4,val_strain_only,val,train
C5190,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#41,U-73122,O,WAY_CP55,A6,val_strain_only,val,train
C5191,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#1,Water,O,WAY_CP55,A7,train,train,train
C5192,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#9,Anisomycin,O,WAY_CP55,A8,train,train,train
C5193,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#17,Dyclonine hydrochloride,O,WAY_CP55,A9,train,train,train
C5194,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#25,LY 294002 hydrochloride,O,WAY_CP55,A10,train,train,train
C5196,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#41,U-73122,O,WAY_CP55,A12,train,train,train
C5197,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#2,DMSO,O,WAY_CP55,B1,val_strain_only,val,train
C5198,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#10,Artemisinin,O,WAY_CP55,B2,val_strain_only,val,train
C5199,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#18,Emodin,O,WAY_CP55,B3,val_strain_only,val,train
C5201,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#34,Raloxifene hydrochloride,O,WAY_CP55,B5,val_both,val,val
C5202,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#42,Valinomycin,O,WAY_CP55,B6,val_strain_only,val,train
C5203,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#2,DMSO,O,WAY_CP55,B7,train,train,train
C5204,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#10,Artemisinin,O,WAY_CP55,B8,train,train,train
C5205,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#18,Emodin,O,WAY_CP55,B9,train,train,train
C5207,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#34,Raloxifene hydrochloride,O,WAY_CP55,B11,val_chem_only,train,val
C5208,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#42,Valinomycin,O,WAY_CP55,B12,train,train,train
C5210,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#11,Brefeldin A,O,WAY_CP55,C2,val_strain_only,val,train
C5212,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#27,Nigericin,O,WAY_CP55,C4,val_strain_only,val,train
C5213,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#35,Staurosporine,O,WAY_CP55,C5,val_strain_only,val,train
C5214,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#43,Wortmannin,O,WAY_CP55,C6,val_strain_only,val,train
C5216,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#11,Brefeldin A,O,WAY_CP55,C8,train,train,train
C5218,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#27,Nigericin,O,WAY_CP55,C10,train,train,train
C5220,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#43,Wortmannin,O,WAY_CP55,C12,train,train,train
C5221,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#4,"(1R, 2S, 5R) - (-) - Menthol",O,WAY_CP55,D1,val_strain_only,val,train
C5222,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#12,Clomiphene citrate,O,WAY_CP55,D2,val_strain_only,val,train
C5223,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#20,Geldanamycin,O,WAY_CP55,D3,val_strain_only,val,train
C5224,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#28,Nocodazole,O,WAY_CP55,D4,val_strain_only,val,train
C5225,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#36,Sulfometuron methyl,O,WAY_CP55,D5,val_both,val,val
C5226,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#44,Brefeldin A,O,WAY_CP55,D6,val_strain_only,val,train
C5227,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#4,"(1R, 2S, 5R) - (-) - Menthol",O,WAY_CP55,D7,train,train,train
C5228,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#12,Clomiphene citrate,O,WAY_CP55,D8,train,train,train
C5229,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#20,Geldanamycin,O,WAY_CP55,D9,train,train,train
C5230,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#28,Nocodazole,O,WAY_CP55,D10,train,train,train
C5231,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#36,Sulfometuron methyl,O,WAY_CP55,D11,val_chem_only,train,val
C5232,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#44,Brefeldin A,O,WAY_CP55,D12,train,train,train
C5234,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#13,Clotrimazole,O,WAY_CP55,E2,val_strain_only,val,train
C5235,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#21,Haloperidol,O,WAY_CP55,E3,val_strain_only,val,train
C5236,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#29,Nystatin dihydrate,O,WAY_CP55,E4,val_strain_only,val,train
C5238,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#45,Anisomycin,O,WAY_CP55,E6,val_strain_only,val,train
C5240,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#13,Clotrimazole,O,WAY_CP55,E8,train,train,train
C5241,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#21,Haloperidol,O,WAY_CP55,E9,train,train,train
C5242,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#29,Nystatin dihydrate,O,WAY_CP55,E10,train,train,train
C5244,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#45,Anisomycin,O,WAY_CP55,E12,train,train,train
C5245,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#6,1-10 Phenanthroline monohydrate,O,WAY_CP55,F1,val_strain_only,val,train
C5246,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#14,Cyclopiazonic acid,O,WAY_CP55,F2,val_strain_only,val,train
C5247,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#22,Harmine hydrochloride,O,WAY_CP55,F3,val_strain_only,val,train
C5248,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#30,Oligomycin,O,WAY_CP55,F4,val_strain_only,val,train
C5249,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#38,Trichostatin A,O,WAY_CP55,F5,val_strain_only,val,train
C5250,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP55,F6,val_strain_only,val,train
C5252,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#14,Cyclopiazonic acid,O,WAY_CP55,F8,train,train,train
C5253,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#22,Harmine hydrochloride,O,WAY_CP55,F9,train,train,train
C5254,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#30,Oligomycin,O,WAY_CP55,F10,train,train,train
C5255,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#38,Trichostatin A,O,WAY_CP55,F11,train,train,train
C5256,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP55,F12,train,train,train
C5257,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#7,4-Hydroxytamoxifen,O,WAY_CP55,G1,val_strain_only,val,train
C5259,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#23,Hoechst 33258,O,WAY_CP55,G3,val_strain_only,val,train
C5260,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#31,Parthenolide,O,WAY_CP55,G4,val_strain_only,val,train
C5261,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#39,Trifluoperazine dihydrochloride,O,WAY_CP55,G5,val_strain_only,val,train
C5263,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#7,4-Hydroxytamoxifen,O,WAY_CP55,G7,train,train,train
C5265,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#23,Hoechst 33258,O,WAY_CP55,G9,train,train,train
C5266,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#31,Parthenolide,O,WAY_CP55,G10,train,train,train
C5267,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#39,Trifluoperazine dihydrochloride,O,WAY_CP55,G11,train,train,train
C5269,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#8,Amiodarone hydrochloride,O,WAY_CP55,H1,val_strain_only,val,train
C5272,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#32,Pentamidine isethionate,O,WAY_CP55,H4,val_both,val,val
C5273,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#40,Tunicamycin,O,WAY_CP55,H5,val_strain_only,val,train
C5274,WAYC,BAI,YNB+CSM+2% galactose,30,15,min,#48,Quality Control,O,WAY_CP55,H6,val_strain_only,val,train
C5275,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#8,Amiodarone hydrochloride,O,WAY_CP55,H7,train,train,train
C5278,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#32,Pentamidine isethionate,O,WAY_CP55,H10,val_chem_only,train,val
C5279,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#40,Tunicamycin,O,WAY_CP55,H11,train,train,train
C5280,WAYC,CEK,YNB+CSM+2% galactose,30,15,min,#48,Quality Control,O,WAY_CP55,H12,train,train,train
C5281,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#1,Water,O,WAY_CP56,A1,val_strain_only,val,train
C5282,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#9,Anisomycin,O,WAY_CP56,A2,val_strain_only,val,train
C5284,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#25,LY 294002 hydrochloride,O,WAY_CP56,A4,val_strain_only,val,train
C5286,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#41,U-73122,O,WAY_CP56,A6,val_strain_only,val,train
C5287,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#1,Water,O,WAY_CP56,A7,train,train,train
C5288,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#9,Anisomycin,O,WAY_CP56,A8,train,train,train
C5289,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#17,Dyclonine hydrochloride,O,WAY_CP56,A9,train,train,train
C5290,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#25,LY 294002 hydrochloride,O,WAY_CP56,A10,train,train,train
C5292,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#41,U-73122,O,WAY_CP56,A12,train,train,train
C5293,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#2,DMSO,O,WAY_CP56,B1,val_strain_only,val,train
C5294,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#10,Artemisinin,O,WAY_CP56,B2,val_strain_only,val,train
C5295,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#18,Emodin,O,WAY_CP56,B3,val_strain_only,val,train
C5298,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#42,Valinomycin,O,WAY_CP56,B6,val_strain_only,val,train
C5299,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#2,DMSO,O,WAY_CP56,B7,train,train,train
C5300,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#10,Artemisinin,O,WAY_CP56,B8,train,train,train
C5301,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#18,Emodin,O,WAY_CP56,B9,train,train,train
C5304,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#42,Valinomycin,O,WAY_CP56,B12,train,train,train
C5306,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#11,Brefeldin A,O,WAY_CP56,C2,val_strain_only,val,train
C5308,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#27,Nigericin,O,WAY_CP56,C4,val_strain_only,val,train
C5309,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#35,Staurosporine,O,WAY_CP56,C5,val_strain_only,val,train
C5310,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#43,Wortmannin,O,WAY_CP56,C6,val_strain_only,val,train
C5312,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#11,Brefeldin A,O,WAY_CP56,C8,train,train,train
C5314,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#27,Nigericin,O,WAY_CP56,C10,train,train,train
C5315,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#35,Staurosporine,O,WAY_CP56,C11,train,train,train
C5316,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#43,Wortmannin,O,WAY_CP56,C12,train,train,train
C5317,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#4,"(1R, 2S, 5R) - (-) - Menthol",O,WAY_CP56,D1,val_strain_only,val,train
C5318,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#12,Clomiphene citrate,O,WAY_CP56,D2,val_strain_only,val,train
C5319,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#20,Geldanamycin,O,WAY_CP56,D3,val_strain_only,val,train
C5320,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#28,Nocodazole,O,WAY_CP56,D4,val_strain_only,val,train
C5321,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#36,Sulfometuron methyl,O,WAY_CP56,D5,val_both,val,val
C5322,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#44,Brefeldin A,O,WAY_CP56,D6,val_strain_only,val,train
C5323,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#4,"(1R, 2S, 5R) - (-) - Menthol",O,WAY_CP56,D7,train,train,train
C5324,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#12,Clomiphene citrate,O,WAY_CP56,D8,train,train,train
C5325,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#20,Geldanamycin,O,WAY_CP56,D9,train,train,train
C5326,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#28,Nocodazole,O,WAY_CP56,D10,train,train,train
C5327,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#36,Sulfometuron methyl,O,WAY_CP56,D11,val_chem_only,train,val
C5328,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#44,Brefeldin A,O,WAY_CP56,D12,train,train,train
C5330,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#13,Clotrimazole,O,WAY_CP56,E2,val_strain_only,val,train
C5331,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#21,Haloperidol,O,WAY_CP56,E3,val_strain_only,val,train
C5332,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#29,Nystatin dihydrate,O,WAY_CP56,E4,val_strain_only,val,train
C5334,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#45,Anisomycin,O,WAY_CP56,E6,val_strain_only,val,train
C5336,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#13,Clotrimazole,O,WAY_CP56,E8,train,train,train
C5337,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#21,Haloperidol,O,WAY_CP56,E9,train,train,train
C5338,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#29,Nystatin dihydrate,O,WAY_CP56,E10,train,train,train
C5340,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#45,Anisomycin,O,WAY_CP56,E12,train,train,train
C5341,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#6,1-10 Phenanthroline monohydrate,O,WAY_CP56,F1,val_strain_only,val,train
C5342,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#14,Cyclopiazonic acid,O,WAY_CP56,F2,val_strain_only,val,train
C5343,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#22,Harmine hydrochloride,O,WAY_CP56,F3,val_strain_only,val,train
C5344,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#30,Oligomycin,O,WAY_CP56,F4,val_strain_only,val,train
C5345,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#38,Trichostatin A,O,WAY_CP56,F5,val_strain_only,val,train
C5346,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP56,F6,val_strain_only,val,train
C5347,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#6,1-10 Phenanthroline monohydrate,O,WAY_CP56,F7,train,train,train
C5348,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#14,Cyclopiazonic acid,O,WAY_CP56,F8,train,train,train
C5349,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#22,Harmine hydrochloride,O,WAY_CP56,F9,train,train,train
C5350,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#30,Oligomycin,O,WAY_CP56,F10,train,train,train
C5351,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#38,Trichostatin A,O,WAY_CP56,F11,train,train,train
C5352,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP56,F12,train,train,train
C5353,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#7,4-Hydroxytamoxifen,O,WAY_CP56,G1,val_strain_only,val,train
C5354,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#15,Desipramine hydrochloride,O,WAY_CP56,G2,val_strain_only,val,train
C5355,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#23,Hoechst 33258,O,WAY_CP56,G3,val_strain_only,val,train
C5356,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#31,Parthenolide,O,WAY_CP56,G4,val_strain_only,val,train
C5357,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#39,Trifluoperazine dihydrochloride,O,WAY_CP56,G5,val_strain_only,val,train
C5359,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#7,4-Hydroxytamoxifen,O,WAY_CP56,G7,train,train,train
C5360,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#15,Desipramine hydrochloride,O,WAY_CP56,G8,train,train,train
C5361,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#23,Hoechst 33258,O,WAY_CP56,G9,train,train,train
C5362,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#31,Parthenolide,O,WAY_CP56,G10,train,train,train
C5365,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#8,Amiodarone hydrochloride,O,WAY_CP56,H1,val_strain_only,val,train
C5368,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#32,Pentamidine isethionate,O,WAY_CP56,H4,val_both,val,val
C5369,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#40,Tunicamycin,O,WAY_CP56,H5,val_strain_only,val,train
C5370,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#48,Quality Control,O,WAY_CP56,H6,val_strain_only,val,train
C5374,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#32,Pentamidine isethionate,O,WAY_CP56,H10,val_chem_only,train,val
C5375,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#40,Tunicamycin,O,WAY_CP56,H11,train,train,train
C5376,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#48,Quality Control,O,WAY_CP56,H12,train,train,train
C5377,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#1,Water,O,WAY_CP57,A1,val_strain_only,val,train
C5378,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#9,Anisomycin,O,WAY_CP57,A2,val_strain_only,val,train
C5379,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#17,Dyclonine hydrochloride,O,WAY_CP57,A3,val_strain_only,val,train
C5380,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#25,LY 294002 hydrochloride,O,WAY_CP57,A4,val_strain_only,val,train
C5382,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#41,U-73122,O,WAY_CP57,A6,val_strain_only,val,train
